signal_date,trade_date,strategy_id,code,side,shares,sim_price,fee,tax,status,reason,real_price
2023-12-06,2023-12-07,s5_grid@v1,sh510300,buy,1700,3.46,5.0,0.0,filled,"网格加1档(第1/5档,low区,PE分位11%)",
2023-12-20,2023-12-21,s5_grid@v1,sh510300,buy,1700,3.36,5.0,0.0,filled,"网格加1档(第2/5档,low区,PE分位10%)",
2024-01-10,2024-01-11,s5_grid@v1,sh510300,buy,1700,3.34,5.0,0.0,filled,"网格加1档(第3/5档,low区,PE分位10%)",
2024-01-17,2024-01-18,s5_grid@v1,sh510300,buy,1800,3.22,5.0,0.0,filled,"网格加1档(第4/5档,low区,PE分位9%)",
2024-01-18,2024-01-19,s5_grid@v1,sh510300,buy,1800,3.25,5.0,0.0,filled,"网格加1档(第5/5档,low区,PE分位9%)",
2024-04-01,2024-04-02,s5_grid@v1,sh510300,sell,1700,3.58,5.0,3.04,filled,"网格减1档(第5/5档,mid区,PE分位33%)",
2024-04-02,2024-04-03,s5_grid@v1,sh510300,sell,1800,3.57,5.0,3.21,filled,"网格减1档(第4/5档,mid区,PE分位34%)",
2024-04-03,2024-04-08,s5_grid@v1,sh510300,sell,1800,3.55,5.0,3.2,filled,"网格减1档(第3/5档,mid区,PE分位33%)",
2024-04-08,2024-04-09,s5_grid@v1,sh510300,sell,1800,3.53,5.0,3.18,filled,"网格减1档(第2/5档,mid区,PE分位31%)",
2024-04-09,2024-04-10,s5_grid@v1,sh510300,sell,1600,3.52,5.0,2.82,filled,"网格减1档(第1/5档,mid区,PE分位30%)",
2024-04-10,2024-04-11,s5_grid@v1,sh510300,buy,1800,3.48,5.0,0.0,filled,"网格加1档(第1/5档,low区,PE分位28%)",
2024-04-17,2024-04-18,s5_grid@v1,sh510300,sell,1800,3.54,5.0,3.19,filled,"网格减1档(第1/5档,mid区,PE分位35%)",
2024-04-18,2024-04-19,s5_grid@v1,sh510300,buy,1800,3.55,5.0,0.0,filled,"网格加1档(第1/5档,mid区,PE分位35%)",
2024-05-06,2024-05-07,s5_grid@v1,sh510300,sell,1700,3.64,5.0,3.09,filled,"网格减1档(第1/5档,mid区,PE分位44%)",
2024-05-07,2024-05-08,s5_grid@v1,sh510300,buy,1700,3.64,5.0,0.0,filled,"网格加1档(第1/5档,mid区,PE分位44%)",
2024-06-11,2024-06-12,s5_grid@v1,sh510300,buy,1800,3.55,5.0,0.0,filled,"网格加1档(第2/5档,mid区,PE分位36%)",
2024-06-20,2024-06-21,s5_grid@v1,sh510300,buy,1800,3.52,5.0,0.0,filled,"网格加1档(第3/5档,mid区,PE分位36%)",
2024-06-25,2024-06-26,s5_grid@v1,sh510300,buy,1800,3.47,5.0,0.0,filled,"网格加1档(第4/5档,mid区,PE分位32%)",
2024-07-04,2024-07-05,s5_grid@v1,sh510300,buy,1800,3.47,5.0,0.0,filled,"网格加1档(第5/5档,mid区,PE分位38%)",
