signal_date,trade_date,strategy_id,code,side,shares,sim_price,fee,tax,status,reason,real_price
2023-05-31,2023-06-01,s42_sue_enriched@v1,sh600674,sell,900,14.84,5.0,6.68,filled,"s42_sue_enriched@v1:600674综合排名掉出前10,卖出",
2023-05-31,2023-06-01,s42_sue_enriched@v1,sh600066,buy,1000,12.95,5.0,0.0,filled,s42_sue_enriched@v1:买入600066(股息率7.7%),
2023-05-31,2023-06-01,s42_sue_enriched@v1,sh600023,buy,2600,5.16,5.0,0.0,filled,s42_sue_enriched@v1:买入600023(股息率0.0%),
2023-05-31,2023-06-01,s42_sue_enriched@v1,sz002028,buy,200,47.41,5.0,0.0,filled,s42_sue_enriched@v1:买入002028(股息率0.0%),
2023-06-30,2023-07-03,s42_sue_enriched@v1,sh601607,sell,600,22.31,5.0,6.69,filled,"s42_sue_enriched@v1:601607综合排名掉出前10,卖出",
2023-06-30,2023-07-03,s42_sue_enriched@v1,sh600061,sell,1700,7.11,5.0,6.04,filled,"s42_sue_enriched@v1:600061综合排名掉出前10,卖出",
2023-06-30,2023-07-03,s42_sue_enriched@v1,sh601916,sell,4600,2.67,5.0,6.14,filled,"s42_sue_enriched@v1:601916综合排名掉出前10,卖出",
2023-06-30,2023-07-03,s42_sue_enriched@v1,sh600803,sell,500,18.91,5.0,4.73,filled,"s42_sue_enriched@v1:600803不再满足选股门槛,卖出",
2023-06-30,2023-07-03,s42_sue_enriched@v1,sh600039,buy,1400,9.81,5.0,0.0,filled,s42_sue_enriched@v1:买入600039(股息率9.3%),
2023-06-30,2023-07-03,s42_sue_enriched@v1,sh600362,buy,700,19.14,5.0,0.0,filled,s42_sue_enriched@v1:买入600362(股息率2.6%),
2023-06-30,2023-07-03,s42_sue_enriched@v1,sz000425,buy,1100,6.78,5.0,0.0,filled,s42_sue_enriched@v1:买入000425(股息率0.0%)[行业C 制造业≤25%缩放],
2023-06-30,2023-07-03,s42_sue_enriched@v1,sh600115,buy,2800,4.77,5.0,0.0,filled,s42_sue_enriched@v1:买入600115(股息率0.0%),
2023-07-31,2023-08-01,s42_sue_enriched@v1,sz000425,sell,1100,7.03,5.0,3.87,filled,"s42_sue_enriched@v1:000425综合排名掉出前10,卖出",
2023-07-31,2023-08-01,s42_sue_enriched@v1,sh600115,sell,2800,4.88,5.0,6.83,filled,"s42_sue_enriched@v1:600115综合排名掉出前10,卖出",
2023-07-31,2023-08-01,s42_sue_enriched@v1,sh601939,buy,2200,6.15,5.0,0.0,filled,s42_sue_enriched@v1:买入601939(股息率6.3%),
2023-07-31,2023-08-01,s42_sue_enriched@v1,sz000630,buy,0,0.0,0.0,0.0,cancelled,"s42_sue_enriched@v1:买入000630(股息率0.0%)[行业C 制造业≤25%缩放][<最低单笔5000元,跳过]",
2023-08-31,2023-09-01,s42_sue_enriched@v1,sh600023,sell,2600,4.39,5.0,5.71,filled,"s42_sue_enriched@v1:600023综合排名掉出前10,卖出",
2023-08-31,2023-09-01,s42_sue_enriched@v1,sz002028,sell,200,50.93,5.0,5.09,filled,"s42_sue_enriched@v1:002028综合排名掉出前10,卖出",
2023-08-31,2023-09-01,s42_sue_enriched@v1,sh601825,buy,2200,5.83,5.0,0.0,filled,s42_sue_enriched@v1:买入601825(股息率5.9%),
2023-08-31,2023-09-01,s42_sue_enriched@v1,sh600221,buy,8500,1.55,5.0,0.0,filled,s42_sue_enriched@v1:买入600221(股息率0.0%),
2023-08-31,2023-09-01,s42_sue_enriched@v1,sz000630,buy,2200,3.22,5.0,0.0,filled,s42_sue_enriched@v1:买入000630(股息率0.0%)[行业C 制造业≤25%缩放],
2023-09-04,2023-09-05,s42_sue_enriched@v1,sh600039,sell,1400,7.33,5.0,5.13,filled,"s42_sue_enriched@v1:600039当日跌停(触及跌停价, 流动性/弱势风险, 结构性排雷),清仓",
2023-09-28,2023-10-09,s42_sue_enriched@v1,sh600221,sell,8500,1.48,5.0,6.29,filled,"s42_sue_enriched@v1:600221综合排名掉出前10,卖出",
2023-09-28,2023-10-09,s42_sue_enriched@v1,sh601838,buy,900,13.68,5.0,0.0,filled,s42_sue_enriched@v1:买入601838(股息率5.6%)[行业银行Ⅱ≤25%缩放],
