signal_date,trade_date,strategy_id,code,side,shares,sim_price,fee,tax,status,reason,real_price
2025-12-31,2026-01-05,s37_earnings_accel@v1,sh600176,sell,1100,17.17,5.0,9.44,filled,"s37_earnings_accel@v1:600176不再满足选股门槛,卖出",
2025-12-31,2026-01-05,s37_earnings_accel@v1,sz000895,buy,600,26.54,5.0,0.0,filled,s37_earnings_accel@v1:买入000895(股息率0.0%)[单票上限12%削仓][行业C 制造业≤25%缩放],
2025-12-31,2026-01-05,s37_earnings_accel@v1,sh601077,buy,2700,6.45,5.0,0.0,filled,s37_earnings_accel@v1:买入601077(股息率4.7%)[单票上限12%削仓],
2026-01-30,2026-02-02,s37_earnings_accel@v1,sh600426,sell,600,36.93,5.54,11.08,filled,"s37_earnings_accel@v1:600426不再满足选股门槛,卖出",
2026-01-30,2026-02-02,s37_earnings_accel@v1,sh600938,sell,500,33.73,5.0,8.43,filled,"s37_earnings_accel@v1:600938不再满足选股门槛,卖出",
2026-01-30,2026-02-02,s37_earnings_accel@v1,sh601117,buy,2100,8.85,5.0,0.0,filled,s37_earnings_accel@v1:买入601117(股息率3.2%)[单票上限12%削仓],
2026-01-30,2026-02-02,s37_earnings_accel@v1,sh601939,buy,2100,8.74,5.0,0.0,filled,s37_earnings_accel@v1:买入601939(股息率4.5%)[单票上限12%削仓],
2026-02-27,2026-03-02,s37_earnings_accel@v1,sh600188,sell,1100,18.73,5.15,10.3,filled,"s37_earnings_accel@v1:600188不再满足选股门槛,卖出",
2026-02-27,2026-03-02,s37_earnings_accel@v1,sh600741,buy,1000,19.21,5.0,0.0,filled,s37_earnings_accel@v1:买入600741(股息率4.1%)[单票上限12%削仓],
2026-03-31,2026-04-01,s37_earnings_accel@v1,sz000895,sell,600,28.36,5.0,8.51,filled,"s37_earnings_accel@v1:000895不再满足选股门槛,卖出",
2026-03-31,2026-04-01,s37_earnings_accel@v1,sz002001,sell,600,34.6,5.19,10.38,filled,"s37_earnings_accel@v1:002001不再满足选股门槛,卖出",
2026-03-31,2026-04-01,s37_earnings_accel@v1,sh601077,sell,2700,7.03,5.0,9.49,filled,"s37_earnings_accel@v1:601077综合排名掉出前8,卖出",
2026-03-31,2026-04-01,s37_earnings_accel@v1,sz000708,buy,0,0.0,0.0,0.0,cancelled,"s37_earnings_accel@v1:买入000708(股息率0.0%)[单票上限12%削仓][行业C 制造业≤25%缩放][<最低单笔5000元,跳过]",
2026-03-31,2026-04-01,s37_earnings_accel@v1,sz002311,buy,0,0.0,0.0,0.0,cancelled,"s37_earnings_accel@v1:买入002311(股息率0.0%)[单票上限12%削仓][行业C 制造业≤25%缩放][<最低单笔5000元,跳过]",
2026-03-31,2026-04-01,s37_earnings_accel@v1,sh600803,buy,900,22.13,5.0,0.0,filled,s37_earnings_accel@v1:买入600803(股息率4.5%)[单票上限12%削仓],
2026-04-30,2026-05-06,s37_earnings_accel@v1,sh600803,sell,900,19.98,5.0,8.99,filled,"s37_earnings_accel@v1:600803不再满足选股门槛,卖出",
2026-04-30,2026-05-06,s37_earnings_accel@v1,sz000708,buy,1300,15.18,5.0,0.0,filled,s37_earnings_accel@v1:买入000708(股息率0.0%)[单票上限12%削仓],
2026-04-30,2026-05-06,s37_earnings_accel@v1,sz002236,buy,1000,18.64,5.0,0.0,filled,s37_earnings_accel@v1:买入002236(股息率0.0%)[单票上限12%削仓],
2026-04-30,2026-05-06,s37_earnings_accel@v1,sh601077,buy,2700,7.31,5.0,0.0,filled,s37_earnings_accel@v1:买入601077(股息率4.3%)[单票上限12%削仓],
2026-05-29,2026-06-01,s37_earnings_accel@v1,sh601939,sell,2100,10.02,5.26,10.52,filled,"s37_earnings_accel@v1:601939不再满足选股门槛,卖出",
2026-05-29,2026-06-01,s37_earnings_accel@v1,sh600674,buy,1200,15.46,5.0,0.0,filled,s37_earnings_accel@v1:买入600674(股息率2.6%)[单票上限12%削仓],
2026-06-30,2026-07-01,s37_earnings_accel@v1,sh601077,sell,2700,6.1,5.0,8.24,filled,"s37_earnings_accel@v1:601077综合排名掉出前8,卖出",
2026-06-30,2026-07-01,s37_earnings_accel@v1,sh600674,sell,1200,14.08,5.0,8.45,filled,"s37_earnings_accel@v1:600674综合排名掉出前8,卖出",
2026-06-30,2026-07-01,s37_earnings_accel@v1,sh600803,buy,1100,15.83,5.0,0.0,filled,s37_earnings_accel@v1:买入600803(股息率6.3%)[单票上限12%削仓],
2026-06-30,2026-07-01,s37_earnings_accel@v1,sh601825,buy,900,7.5,5.0,0.0,filled,s37_earnings_accel@v1:买入601825(股息率5.8%)[单票上限12%削仓][行业银行Ⅱ≤25%缩放],
